,transaction_ID,transaction_type,transaction_date,transaction_status,transferring_registry,transferring_account_type,transferring_account_name,transferring_account_ID,transferring_account_holder,acquiring_registry,acquiring_account_type,acquiring_account_name,acquiring_account_ID,acquiring_account_holder,units
1028,EU519812,10-0,2019-04-26 15:33:30.52,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Norway,100,Rely AS,5019770,Rely AS,1170
1029,EU519733,10-2,2019-04-26 15:33:02.685,Completed,Netherlands,100,Eurogen C.V.,5011405,Air Liquide Industrie B.V.,European Commission,100,EU Allowance deletion,5016380,European Commission,236913
1030,EU519006,10-0,2019-04-26 15:32:02.342,Completed,Finland,100,Operator Account:FI449,5010505,Teollisuuden Voima Oyj,Finland,100,PMT Aggregate 0:FI553,5010602,Fortum Power and Heat Oy,51654
1031,EU519792,10-2,2019-04-26 15:31:23.38,Completed,Netherlands,100,Agro Care WP11 Exploitatie,5011633,AgroCare WP11 Exploitatie B.V.,European Commission,100,EU Allowance deletion,5016380,European Commission,16380
1032,EU518957,10-0,2019-04-26 15:28:44.823,Completed,Slovakia,100,SMZ,5003267,"SMZ, a.s. Jelšava",Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,25000
1033,EU519804,10-0,2019-04-26 15:27:54.304,Completed,Spain,100,"Global Factor Commodity Trading, S.A.U.",5016901,"Global Factor Commodity Trading, S.A.U.",Spain,100,"Tolsa, S.A.",5009466,"TOLSA, S.A.",14709
1034,EU519810,10-72,2019-04-26 15:26:28.838,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Norway,100,Hydro Aluminium AS Årdal metallverk,5020511,Hydro Aluminium AS Årdal metallverk,15655
1035,EU518328,10-2,2019-04-26 15:26:08.985,Completed,France,100,ALAMIGEON PAPERS & TECHNOLOGIES,5005182,ALAMIGEON PAPERS & TECHNOLOGIES,European Commission,100,EU Allowance deletion,5016380,European Commission,2816
1036,EU519498,10-71,2019-04-26 15:25:39.291,Completed,Norway,100,Hydro Aluminium AS Årdal metallverk,5020511,Hydro Aluminium AS Årdal metallverk,European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,15655
1037,EU519807,10-72,2019-04-26 15:25:00.063,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Norway,100,Hydro Aluminium AS Årdal Metallverk Karbon,5020517,Hydro Aluminium AS Årdal Metallverk Karbon,4041
1038,EU519520,10-71,2019-04-26 15:24:01.481,Completed,Norway,100,Hydro Aluminium AS Årdal Metallverk Karbon,5020517,Hydro Aluminium AS Årdal Metallverk Karbon,European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,4041
1039,EU519795,10-0,2019-04-26 15:22:33.124,Completed,Netherlands,100,FUTURES CLIENT TRADING ACCOUNT,5027936,Macquarie Bank Limited,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,82000
1040,EU519779,10-2,2019-04-26 15:20:53.167,Completed,France,100,M2A - Centrale thermique de l'Illberg,5005612,MULHOUSE ALSACE AGGLOMERATION (M2A),European Commission,100,EU Allowance deletion,5016380,European Commission,15828
1041,EU517767,10-2,2019-04-26 15:20:27.061,Completed,Belgium,100,307 Zandvliet Power,5004320,Zandvliet Power,European Commission,100,EU Allowance deletion,5016380,European Commission,781124
1042,EU517868,10-2,2019-04-26 15:19:44.128,Completed,Belgium,100,418 Electrabel Tihange,5024725,Electrabel,European Commission,100,EU Allowance deletion,5016380,European Commission,14763
1043,EU517869,10-2,2019-04-26 15:19:10.616,Completed,Belgium,100,424 Centrale Doel,5024726,Electrabel,European Commission,100,EU Allowance deletion,5016380,European Commission,1675
1044,EU517800,10-0,2019-04-26 15:14:45.293,Completed,Hungary,100,Operator Account:HU129,5011921,MOL Magyar Olaj- és Gázipari Nyrt,Hungary,100,Operator Account:HU133,5011916,MOL Magyar Olaj- és Gázipari Nyrt,62006
1045,EU519794,10-72,2019-04-26 15:13:44.17,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Slovakia,100,"FORTISCHEM, a.s.",5021758,FORTISCHEM a. s.,4128
1046,EU519782,10-71,2019-04-26 15:12:46.672,Completed,Slovakia,100,"FORTISCHEM, a.s.",5021758,FORTISCHEM a. s.,European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,4128
1047,EU519776,10-0,2019-04-26 15:12:44.478,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,United Kingdom,100,ED&F Man Capital Markets Ltd,5023256,E D & F MAN CAPITAL MARKETS LIMITED,189000
1048,EU519777,10-0,2019-04-26 15:12:06.258,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,United Kingdom,100,ABN AMRO Clearing Bank N.V,5017351,"ABN AMRO Clearing Bank N.V, London Branch",100000
1049,EU519781,10-0,2019-04-26 15:11:01.615,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,Netherlands,100,FUTURES CLIENT TRADING ACCOUNT,5027936,Macquarie Bank Limited,82000
1050,EU519783,10-0,2019-04-26 15:09:57.385,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,France,100,MORGAN STANLEY CAPITAL GROUP INC,5027682,MORGAN STANLEY CAPITAL GROUP INC,1350000
1051,EU519741,10-2,2019-04-26 15:09:57.196,Completed,Poland,100,CIEPŁOWNIA,5002593,ZEC Zakład Energetyki Cieplnej,European Commission,100,EU Allowance deletion,5016380,European Commission,22982
1052,EU504255,10-2,2019-04-26 15:09:55.062,Completed,Netherlands,100,Solidus Solutions Board B.V. locatie Bad Nieuweschans,5011319,Solidus Solutions Board B.V.,European Commission,100,EU Allowance deletion,5016380,European Commission,43645
1053,EU519785,10-0,2019-04-26 15:08:54.315,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,France,100,BNP PARIBAS,5027964,BNP PARIBAS,109000
1054,EU519786,10-2,2019-04-26 15:05:52.036,Completed,Ireland,100,Ryanair DAC,5001120,Ryanair Designated Activity Company,European Commission,100,EU Allowance deletion,5016380,European Commission,9879100
1055,EU519775,10-2,2019-04-26 15:04:41.482,Completed,Spain,100,"Valoritzacions Agroramaderes Les Garrigues, S.L.",5027120,"Valoritzacions Agroramaderes Les Garrigues, S.L.",European Commission,100,EU Allowance deletion,5016380,European Commission,62503
1056,EU518919,10-0,2019-04-26 15:03:20.987,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,Netherlands,100,Koole Tankstorage Botlek B.V. (BKG-1),5011271,Koole Tankstorage Botlek B.V.,2753
1057,EU518818,10-0,2019-04-26 15:01:31.106,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,France,100,ALUMINIUM DUNKERQUE,5022366,ALUMINIUM DUNKERQUE,20600
1058,EU519753,10-2,2019-04-26 15:01:23.257,Completed,Spain,100,"BUNGE IBERICA, S.A. - Fábrica de Barcelona",5009619,"BUNGE IBERICA, S.A.U.",European Commission,100,EU Allowance deletion,5016380,European Commission,51942
1059,EU518759,10-0,2019-04-26 15:00:50.755,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,Czech Republic,100,Actherm - teplárna,5007024,"ACTHERM, spol. s r.o.",10000
1060,EU518936,10-0,2019-04-26 15:00:21.473,Completed,France,100,VITOL SA,5017265,VITOL SA,Romania,100,BLUE AIR AVIATION S.A.,5000174,BLUE AIR AVIATION S.A.,335000
1061,EU518754,10-0,2019-04-26 15:00:09.005,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,France,100,ALUMINIUM DUNKERQUE,5022366,ALUMINIUM DUNKERQUE,65000
1062,EU519587,10-2,2019-04-26 14:58:41.76,Completed,Poland,100,KOKSOWNIA,5002958,Koksownia Bytom,European Commission,100,EU Allowance deletion,5016380,European Commission,18540
1063,EU518813,10-0,2019-04-26 14:58:23.131,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,Italy,100,JINDAL ETS,5027796,JINDAL FILMS EUROPE BRINDISI Srl,811
1064,EU519762,10-2,2019-04-26 14:57:53.508,Completed,Poland,100,Instalacja do produkcji szkła w tym włókna szklanego,5003451,KROSNO GLASS S.A.,European Commission,100,EU Allowance deletion,5016380,European Commission,47735
1065,EU518790,10-0,2019-04-26 14:57:10.391,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,France,100,ISRAIR AIRLINES & TOURISM LTD,5021865,ISRAIR AIRLINES & TOURISM LTD,507
1066,EU518241,10-0,2019-04-26 14:56:20.106,Completed,Norway,100,Equinor ASA Tjeldbergodden metanolfabrikk,5012304,Equinor ASA,Norway,100,Equinor ASA Raffineri Mongstad,5012302,Equinor ASA,971147
1067,EU518414,10-2,2019-04-26 14:54:52.686,Completed,Hungary,100,Operator Account:HU112,5011746,LIGHTTECH Lámpatechnológiai Kft.,European Commission,100,EU Allowance deletion,5016380,European Commission,3452
1068,EU518824,10-0,2019-04-26 14:53:32.134,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,France,100,ISRAIR AIRLINES & TOURISM LTD,5021865,ISRAIR AIRLINES & TOURISM LTD,88
1069,EU516881,10-0,2019-04-26 14:52:42.777,Completed,Norway,100,Equinor ASA Gullfaksfeltet,5012296,Equinor ASA,Norway,100,Equinor ASA Statfjordfeltet,5012298,Equinor ASA,286377
1070,EU518834,10-0,2019-04-26 14:51:45.137,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,Germany,100,Delta Air Lines,5000442,"DELTA AIR LINES, INC.",300
1071,EU519773,10-72,2019-04-26 14:51:22.756,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Spain,100,"Valoritzacions Agroramaderes Les Garrigues, S.L.",5027120,"Valoritzacions Agroramaderes Les Garrigues, S.L.",2812
1072,EU519746,10-71,2019-04-26 14:50:26.57,Completed,Spain,100,"Valoritzacions Agroramaderes Les Garrigues, S.L.",5027120,"Valoritzacions Agroramaderes Les Garrigues, S.L.",European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,2812
1073,EU518925,10-0,2019-04-26 14:49:44.803,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Italy,100,Jetology GmbH,5026683,Jetology GmbH,175
1074,EU516877,10-0,2019-04-26 14:49:23.738,Completed,Norway,100,Equinor ASA Gullfaksfeltet,5012296,Equinor ASA,Norway,100,Equinor ASA Åsgardfeltet,5012292,Equinor ASA,283869
1075,EU518849,10-0,2019-04-26 14:49:18.849,Completed,Spain,100,"Sistema Europeo de Negociación de Co2, S.L.",5020183,"SISTEMA EUROPEO DE NEGOCIACIÓN DE CO2, S.L.",Spain,100,"Roig Cerámica, S.A.",5018767,"Roig Cerámica, S.A.",957
1076,EU519747,10-2,2019-04-26 14:48:49.782,Completed,Slovakia,100,"Tate & Lyle Boleraz, s.r.o.",5002740,"Tate & Lyle Boleraz, s.r.o.",European Commission,100,EU Allowance deletion,5016380,European Commission,55176
1077,EU519714,10-2,2019-04-26 14:48:47.933,Completed,Poland,100,Ciepłownia Brzesko,5003829,Miejskie Przedsiębiorstwo Energetyki Cieplnej Sp. z o.o.,European Commission,100,EU Allowance deletion,5016380,European Commission,9254
1078,EU519256,10-2,2019-04-26 14:47:11.5,Completed,Denmark,100,MPM Invest Aps,5006318,MPM Invest Aps,European Commission,100,EU Allowance deletion,5016380,European Commission,2
1079,EU519770,10-72,2019-04-26 14:46:00.065,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Norway,100,Sør-Norge Aluminium AS,5020515,Sør-Norge Aluminium AS,6520
1080,EU519767,10-71,2019-04-26 14:45:10.761,Completed,Norway,100,Sør-Norge Aluminium AS,5020515,Sør-Norge Aluminium AS,European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,6520
1081,EU519717,10-2,2019-04-26 14:44:52.004,Completed,Germany,100,United Parcel Service Co,5000339,United Parcel Service Co.,European Commission,100,EU Allowance deletion,5016380,European Commission,160486
1082,EU519742,10-2,2019-04-26 14:43:21.418,Completed,Czech Republic,100,SAINT-GOBAIN ADFORS CZ - Litomyšl,5006737,SAINT-GOBAIN ADFORS CZ s.r.o.,European Commission,100,EU Allowance deletion,5016380,European Commission,52433
1083,EU519737,10-2,2019-04-26 14:43:18.759,Completed,Slovakia,100,R-GLASS Trade s.r.o.,5003278,R-GLASS Trade s.r.o.,European Commission,100,EU Allowance deletion,5016380,European Commission,5025
1084,EU518922,10-0,2019-04-26 14:42:50.988,Completed,Slovenia,100,Belektron TRD Si,5016820,BELEKTRON d.o.o.,Netherlands,100,Asfaltcentrale Twente B.V.,5020193,Asfaltcentrale Twente B.V.,1000
1085,EU519763,10-0,2019-04-26 14:42:48.186,Completed,Netherlands,100,FUTURES CLIENT TRADING ACCOUNT,5027936,Macquarie Bank Limited,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,35000
1086,EU519079,10-2,2019-04-26 14:42:36.927,Completed,Croatia,100,KNAUF INSULATION NOVI MAROF,5023184,KNAUF INSULATION d.o.o.,European Commission,100,EU Allowance deletion,5016380,European Commission,32963
1087,EU518918,10-0,2019-04-26 14:41:27.732,Completed,Slovenia,100,Belektron TRD Si,5016820,BELEKTRON d.o.o.,Netherlands,100,Asfaltcentrale Twente B.V.,5020193,Asfaltcentrale Twente B.V.,2200
1088,EU519744,10-2,2019-04-26 14:41:01.984,Completed,Czech Republic,100,SAINT-GOBAIN ADFORS CZ - závod Hodonice,5006971,SAINT-GOBAIN ADFORS CZ s.r.o.,European Commission,100,EU Allowance deletion,5016380,European Commission,25912
1089,EU519234,10-2,2019-04-26 14:37:43.994,Completed,Germany,100,Westerwälder Elektro-Osmose Müller GmbH & Co KG,5027930,Westerwälder Elektro-Osmose Müller GmbH & Co KG,European Commission,100,EU Allowance deletion,5016380,European Commission,12300
1090,EU519761,10-2,2019-04-26 14:37:00.315,Completed,Spain,100,"Aerovías de México, S.A.",5018932,"Aerovías de México, S.A.",European Commission,100,EU Allowance deletion,5016380,European Commission,31
1091,EU519758,10-0,2019-04-26 14:36:40.454,Completed,United Kingdom,100,Redshaw Advisors,5023004,Louis Redshaw,United Kingdom,100,P3P Energy Management Limited,5023539,P3P Energy Management Limited,2720
1092,EU519007,10-2,2019-04-26 14:35:57.301,Completed,Spain,100,"Zero Waste Bioenergy Castilla la Mancha, S.L.U. (Polán)",5027623,"Zero Waste Bioenergy Castilla la Mancha, S.L.U.",European Commission,100,EU Allowance deletion,5016380,European Commission,23722
1093,EU519760,10-2,2019-04-26 14:33:41.665,Completed,France,100,CAIRE CIE AERIENNE INTER REGIONALE EXPRESS,5026239,CAIRE - CIE AERIENNE INTER REGIONALE EXPRESS,European Commission,100,EU Allowance deletion,5016380,European Commission,6
1094,EU513972,10-2,2019-04-26 14:32:26.888,Completed,Netherlands,100,"Electric Glass Fiber NL, B.V.",5011399,"Electric Glass Fiber NL, B.V.",European Commission,100,EU Allowance deletion,5016380,European Commission,40422
1095,EU518233,10-2,2019-04-26 14:30:13.01,Completed,Italy,100,Blue Panorama Airlines S.p.A.,5026151,Blue Panorama Airlines S.p.A.,European Commission,100,EU Allowance deletion,5016380,European Commission,11444
1096,EU519751,10-2,2019-04-26 14:29:53.851,Completed,Latvia,100,Operator Account:LV55,5012122,A/S „Preilu siers”,European Commission,100,EU Allowance deletion,5016380,European Commission,1671
1097,EU518893,10-0,2019-04-26 14:29:39.16,Completed,Poland,100,Instalacja oksydacji asfaltów,5003196,ORLEN POŁUDNIE S.A.,Poland,100,ORLEN Asfalt Sp. z o.o.,5024426,ORLEN ASFALT Sp. z o.o.,18387
1098,EU519759,10-72,2019-04-26 14:28:37.24,Completed,European Commission,100,EU Credit Exchange Account - Aviation,5022592,EUROPEAN COMMISSION,France,100,CAIRE CIE AERIENNE INTER REGIONALE EXPRESS,5026239,CAIRE - CIE AERIENNE INTER REGIONALE EXPRESS,6
1099,EU519752,10-71,2019-04-26 14:27:48.445,Completed,France,100,CAIRE CIE AERIENNE INTER REGIONALE EXPRESS,5026239,CAIRE - CIE AERIENNE INTER REGIONALE EXPRESS,European Commission,100,EU International Credit Account - Aviation,5022591,EUROPEAN COMMISSION,6
1100,EU519743,10-2,2019-04-26 14:27:37.08,Completed,Denmark,100,Harald:DK69,5006323,TotalEnergies EP Danmark A/S,European Commission,100,EU Allowance deletion,5016380,European Commission,24162
1101,EU519756,10-72,2019-04-26 14:26:54.758,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,France,100,CEREC SAS,5024470,CEREC SAS,250
1102,EU519711,10-71,2019-04-26 14:25:59.305,Completed,France,100,CEREC SAS,5024470,CEREC SAS,European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,250
1103,EU518863,10-0,2019-04-26 14:25:46.612,Completed,France,100,SOCIETE GENERALE,5017623,SOCIETE GENERALE,France,100,ARTEMIS,5021485,ARTEMIS,50
1104,EU518907,10-0,2019-04-26 14:25:01.182,Completed,Germany,100,BHKW Ramstein,5027974,FFR Fernwärmeversorgung Flugplatz Ramstein GmbH,Germany,100,1054 - Anlagenkonto,5014257,FFR Fernwärmeversorgung Flugplatz Ramstein GmbH,164
1105,EU519401,10-2,2019-04-26 14:23:55.899,Completed,Slovakia,100,"Knauf Insulation, s.r.o.",5003752,"Knauf Insulation, s.r.o.",European Commission,100,EU Allowance deletion,5016380,European Commission,65719
1106,EU512914,10-0,2019-04-26 14:23:02.416,Completed,Norway,100,Equinor ASA Gullfaksfeltet,5012296,Equinor ASA,Norway,100,Equinor ASA Heidrunfeltet,5012289,Equinor ASA,150
1107,EU518456,10-0,2019-04-26 14:21:22.642,Completed,Romania,100,SC KRONOSPAN TRADING SRL,5010095,SC KRONOSPAN TRADING SRL,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,80000
1108,EU519716,10-2,2019-04-26 14:20:57.514,Completed,France,100,CEREC SAS,5024470,CEREC SAS,European Commission,100,EU Allowance deletion,5016380,European Commission,3454
1109,EU518457,10-0,2019-04-26 14:19:36.383,Completed,Romania,100,SC KRONOSPAN TRADING SRL,5010245,SC KRONOSPAN TRADING SRL,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,20000
1110,EU519333,10-2,2019-04-26 14:18:13.565,Completed,Spain,100,Moyresa - planta de girasol,5009077,"MOYRESA GIRASOL, S.L.",European Commission,100,EU Allowance deletion,5016380,European Commission,51533
1111,EU518895,10-0,2019-04-26 14:17:10.656,Completed,France,100,AUBERT & DUVAL - Les Ancizes,5005960,AUBERT & DUVAL,France,100,Interforge Issoire,5022458,Société Internationale de forgeage et de matriçage,10284
1112,EU519349,10-2,2019-04-26 14:16:28.664,Completed,Spain,100,"Bunge Ibérica, S.A. - Fábrica de Zierbena",5009099,"BUNGE IBERICA, S.A.U.",European Commission,100,EU Allowance deletion,5016380,European Commission,64681
1113,EU519736,10-2,2019-04-26 14:16:04.775,Completed,Spain,100,Smalticeram España S.A.,5009632,"Smalticeram España, S.A.",European Commission,100,EU Allowance deletion,5016380,European Commission,9241
1114,EU519354,10-2,2019-04-26 14:15:15.068,Completed,Spain,100,"BUNGE IBERICA, S.A. - Fábrica de Cartagena",5009727,"BUNGE IBERICA, S.A.U.",European Commission,100,EU Allowance deletion,5016380,European Commission,54610
1115,EU518891,10-0,2019-04-26 14:14:56.519,Completed,Hungary,100,Operator Account:HU150,5011778,KRONOSPAN-MOFA Hungary Farostlemezgyártó Kft.,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,100000
1116,EU518887,10-0,2019-04-26 14:13:28.053,Completed,France,100,AUBERT & DUVAL - Les Ancizes,5005960,AUBERT & DUVAL,France,100,AUBERT & DUVAL - Pamiers,5022457,AUBERT & DUVAL,12846
1117,EU519368,10-2,2019-04-26 14:13:27.022,Completed,Spain,100,"Moyresa Girasol, S.L. – Planta de Cartagena",5009856,"MOYRESA GIRASOL, S.L.",European Commission,100,EU Allowance deletion,5016380,European Commission,39587
1118,EU519407,10-0,2019-04-26 14:13:07.291,Completed,United Kingdom,100,Mitsui Bussan Commodities Ltd,5017395,Mitsui Bussan Commodities Ltd,Netherlands,100,STX Services BV,5017430,STX Commodities B.V.,3300
1119,EU518886,10-0,2019-04-26 14:12:40.446,Completed,Denmark,100,Tyra:DK70,5006320,TotalEnergies EP Danmark A/S,Denmark,100,Harald:DK69,5006323,TotalEnergies EP Danmark A/S,24162
1120,EU498077,10-2,2019-04-26 14:11:55.901,Completed,Belgium,100,224 InBev Belgium Leuven,5004623,InBev Belgium,European Commission,100,EU Allowance deletion,5016380,European Commission,32514
1121,EU519729,10-2,2019-04-26 14:09:00.723,Completed,Hungary,100,Operator Account:HU231,5011856,Zoltek ZRt.,European Commission,100,EU Allowance deletion,5016380,European Commission,40619
1122,EU519636,10-0,2019-04-26 14:08:15.305,Completed,Austria,100,VERBUND Energy4Business GmbH,5023261,VERBUND Energy4Business GmbH,Austria,100,Verbund FHKW Mellach,5004122,VERBUND Thermal Power GmbH & CO KG,85000
